agent_ms_1,agent_ms_2,agent_ms_3,agent_ms_4,agent_ms_5,agent_ms_6,agent_ms_7,agent_ms_8
8.096,7.646,5.34,7.253,9.868,0.092,7.226,10.4
9.052,9.333,6.334,12.008,7.286,5.523,7.461,14.489
10.071,12.533,9.367,5.758,9.844,8.803,11.582,8.026
5.944,5.311,7.234,6.971,5.769,7.716,6.686,0.06
9.557,6.11,12.279,8.738,8.775,9.495,12.388,11.393
6.545,8.646,5.896,8.084,9.015,7.019,4.572,7.412
8.08,9.549,10.88,10.067,11.125,14.477,14.187,9.042
15.588,7.465,4.079,9.574,5.063,2.673,0.11,6.068
3.419,8.961,9.387,5.711,7.957,10.631,8.573,12.458
6.988,8.468,10.167,8.759,10.032,9.737,12.015,4.514
7.437,8.879,9.533,8.194,8.167,8.353,14.202,11.019
11.047,6.573,4.621,7.349,8.112,2.172,0.131,6.982
5.664,8.074,8.682,11.653,7.121,10.844,7.916,7.051
7.535,10.036,7.735,6.337,9.633,9.132,7.278,6.966
10.746,8.143,10.556,9.819,7.603,6.997,9.099,12.32
7.178,6.926,7.386,6.15,9.934,9.813,10.249,7.8
7.214,8.787,10.38,8.02,8.923,6.963,8.348,6.417
12.83,14.084,6.654,8.181,8.079,10.309,5.445,10.099
4.671,2.61,9.038,10.193,7.025,6.332,9.984,7.42
14.318,8.712,8.499,8.333,5.885,10.52,6.667,12.317
2.713,7.833,7.416,6.735,10.011,6.137,10.966,1.617
7.408,8.192,9.417,11.479,9.003,12.084,7.978,9.972
9.037,9.528,8.318,6.335,11.237,8.438,8.131,7.815
7.767,9.092,7.77,10.323,6.746,4.699,10.956,9.662
13.757,5.771,6.458,10.034,8.356,19.11,5.051,7.464
3.324,13.064,10.787,6.095,6.285,0.103,8.302,8.708
5.999,4.788,7.923,6.626,9.362,5.41,9.73,10.391
10.83,11.333,8.401,6.318,8.592,8.114,8.91,7.585
8.939,4.549,5.945,9.577,5.341,14.839,7.421,5.322
9.072,8.899,8.983,9.369,10.123,2.139,8.777,9.024
10.039,8.077,7.031,6.616,8.637,7.62,4.387,10.454
5.093,9.476,11.17,9.151,9.08,8.415,9.527,6.875
6.892,6.86,11.405,7.443,8.187,9.127,9.4,6.811
9.457,8.69,3.283,8.145,7.52,9.3,11.262,11.912
7.808,9.565,8.975,10.761,9.064,9.58,6.582,8.088
8.754,10.079,8.195,7.998,7.2,5.413,7.841,6.778
10.512,4.164,9.898,5.971,8.628,8.59,9.142,11.33
6.486,12.969,7.284,8.25,8.601,9.033,5.182,8.349
8.033,5.042,12.217,9.717,6.02,7.13,10.307,6.322
9.266,7.218,3.759,12.707,10.397,10.519,7.921,8.386
8.979,8.785,10.857,6.677,7.674,6.584,9.693,5.024
9.219,11.191,5.139,4.974,8.007,8.863,10.863,10.122
6.855,5.072,9.501,10.146,9.44,7.506,7.292,10.055
6.901,9.27,8.769,5.992,9.106,9.104,10.477,7.933
10.6,7.697,7.965,8.166,6.61,9.582,2.226,8.877
5.368,9.339,7.401,11.438,10.841,7.939,9.74,6.374
9.667,9.127,8.773,7.891,9.753,7.327,7.153,10.343
11.089,5.884,8.036,6.071,4.59,13.042,11.078,10.108
4.112,9.675,7.972,9.68,6.773,3.099,6.077,7.307
11.122,9.448,11.209,8.274,10.466,14.489,9.967,4.965
5.94,6.098,5.12,8.798,6.668,5.642,5.227,8.6
10.107,10.061,7.69,9.252,8.847,4.463,15.637,11.405
10.513,6.085,10.045,5.446,10.024,10.036,1.582,7.095
4.887,9.03,7.972,9.49,6.071,9.408,10.621,6.938
8.144,11.122,10.075,10.009,8.131,6.537,8.819,7.679
9.097,8.108,8.139,5.977,11.487,8.561,6.496,10.08
9.276,8.166,6.163,8.218,7.87,6.645,7.503,8.345
6.938,5.865,8.78,11.179,7.22,11.24,9.361,6.513
10.225,9.077,7.964,6.771,7.411,9.473,6.702,13.543
7.042,10.514,8.684,7.034,11.029,4.946,9.779,1.469
8.186,6.588,10.468,7.981,7.716,11.282,11.591,12.165
8.168,7.397,7.39,9.68,5.319,9.934,2.753,6.118
7.779,10.422,8.88,10.435,11.035,3.059,9.22,13.899
8.386,7.168,8.022,6.897,7.24,8.934,16.504,3.976
10.317,7.925,8.051,8.325,10.844,13.014,4.96,6.148
5.024,11.113,8.003,7.047,5.051,4.187,9.262,12.164
10.098,6.087,7.927,6.771,9.585,7.987,2.026,6.464
8.391,7.97,8.215,11.716,7.935,9.347,9.031,9.672
9.387,7.172,6.995,8.477,6.543,8.569,8.679,8.069
8.091,9.337,12.082,7.45,11.308,6.945,10.331,7.804
6.946,9.767,5.068,6.091,7.535,8.858,7.124,4.805
8.176,7.143,11.209,10.196,6.231,10.409,10.015,10.206
9.266,7.186,5.964,10.035,8.829,10.253,6.196,13.002
7.071,9.16,8.699,5.329,11.063,4.512,9.873,3.588
8.95,9.072,8.362,8.535,8.885,14.831,8.108,9.413
9.007,7.067,9.035,7.516,5.437,1.179,9.738,8.195
7.21,11.286,9.322,8.652,9.333,9.377,5.374,6.819
11.44,3.997,7.761,11.557,7.014,7.93,8.417,9.037
5.853,10.042,7.022,6.407,12.004,16.259,10.021,8.344
6.682,7.217,7.145,7.643,7.104,0.092,5.963,11.958
9.27,10.098,8.962,7.907,6.886,7.834,7.173,12.447
7.956,9.75,9.09,8.414,6.953,11.258,12.564,0.104
12.29,6.28,9.149,7.449,8.022,8.877,5.563,19.435
4.887,8.757,7.954,9.003,9.186,5.269,9.916,0.128
7.907,7.128,7.592,10.184,8.818,9.028,5.968,13.659
8.402,9.007,7.493,7.163,9.286,7.38,11.58,4.367
9.438,7.339,8.036,6.85,8.681,9.458,7.21,6.668
7.105,10.667,10.577,9.178,9.149,9.1,7.39,6.328
10.211,6.096,7.852,10.038,5.808,7.044,8.764,9.013
6.032,9.4,6.762,7.013,8.325,11.303,8.666,7.217
9.099,6.617,9.066,9.646,9.899,6.131,6.317,9.34
7.328,9.291,8.181,5.383,7.978,8.859,8.47,8.89
9.859,9.943,8.338,11.179,6.673,11.251,8.696,6.108
9.522,9.015,11.178,6.981,8.784,8.805,9.092,9.01
6.394,5.381,6.082,11.378,11.442,2.593,8.004,9.292
8.669,8.878,7.395,5.703,7.048,9.056,10.883,9.913
7.919,11.717,11.56,7.098,7.225,12.263,9.021,8.143
8.266,7.058,6.04,9.655,8.774,3.764,5.255,5.011
10.038,9.403,9.149,6.855,9.09,9.982,11.173,14.152
5.741,7.458,8.811,11.954,7.016,7.546,15.087,7.453
9.303,8.566,5.82,4.767,6.759,7.757,0.137,5.5
9.959,6.253,12.046,9.302,10.164,7.861,8.218,7.338
8.742,8.861,8.043,10.971,9.623,8.244,9.493,9.512
7.009,12.172,5.267,4.822,7.655,9.089,8.474,10.766
9.024,6.975,10.186,11.384,5.912,7.966,9.263,4.551
7.053,6.38,13.146,6.545,10.027,9.082,5.374,9.824
10.944,6.666,1.107,7.247,8.985,9.435,13.015,10.158
7.239,9.203,8.709,8.034,8.093,7.204,5.089,6.549
5.967,7.072,9.518,11.113,6.061,7.63,5.864,6.706
8.723,12.246,6.494,5.291,14.312,7.953,11.039,9.443
8.277,6.096,8.398,9.811,5.803,9.726,16.152,7.743
9.404,8.503,8.246,9.727,4.824,8.831,0.125,10.371
8.985,7.877,13.397,7.467,9.05,9.243,9.418,5.634
6.738,9.137,3.005,10.173,8.95,5.292,10.547,11.09
8.183,10.163,10.688,8.885,9.687,10.416,4.636,8.812
7.307,7.899,7.76,5.409,6.456,7.751,10.977,5.546
10.057,7.187,8.644,10.717,9.09,6.561,4.065,9.79
7.767,7.808,9.97,5.25,12.834,10.294,9.17,5.972
11.015,6.734,6.132,10.227,2.452,9.41,7.247,10.073
5.967,8.437,8.313,7.027,8.071,6.837,9.365,9.015
8.121,8.024,8.731,8.468,8.754,8.018,7.335,12.919
11.274,8.421,10.731,7.836,12.397,11.464,7.988,4.958
7.02,7.976,9.394,10.215,4.318,11.853,7.438,8.394
7.028,9.047,3.084,7.102,11.436,5.279,11.794,9.621
8,8.504,7.421,5.996,10.051,8.462,13.479,3.299
7.266,6.851,9.825,11.33,4.448,10.931,0.138,8.645
10.505,9.191,9.01,6.739,9.696,2.693,8.181,7.977
7.35,11.033,7.075,9.014,6.617,6.214,10.765,10.549
8.779,6.511,8.142,6.416,7.42,18.675,6.879,6.553
5.966,8.733,12.962,10.263,7.955,0.127,9.161,9.396
11.34,6.983,5.447,11.045,11.127,12.655,6.13,9.109
7.655,10.154,8.99,6.233,5.055,3.012,11.407,6.633
11.125,6.51,6.22,7.836,10.749,13.041,7.734,12.358
7.351,8.618,8.079,7.777,8.659,5.951,7.939,6.348
5.632,7.501,13.454,9.307,8.574,9.669,8.301,10.653
11.066,8.456,5.331,8.673,9.49,5.246,10.457,3.796
7.359,8.341,7.104,8.731,6.938,11.765,5.921,8.899
9.161,8.651,7.206,6.119,7.451,5.365,8.926,6.94
6.141,8.084,9.248,9.115,9.886,7.188,7.955,11.861
9.038,11.315,8.024,9.697,6.432,9.286,10.564,7.935
7.919,6.995,10.721,6.57,8.79,6.352,6.54,8.82
8.052,9.767,9.941,7.902,9.26,8.927,9.851,8.926
9.121,6.317,7.071,10.272,7.912,9.935,11.401,5.957
10.812,6.721,11.148,8.95,7.944,8.158,1.41,12.756
6.148,9.288,3.056,5.016,9.049,5.92,12.159,2.911
7.115,10.61,9.961,8.257,7.105,9.109,5.852,11.273
7.915,6.52,9.289,11.158,9.264,8.212,8.374,11.132
8.952,7.232,5.229,8.099,9.674,10.188,7.861,3.999
8.783,7.931,8.708,8.139,5.238,7.778,9.113,7.172
9.414,9.035,8.007,7.297,9.188,10.071,6.921,10.422
5.915,11.055,10.064,7.191,9.136,5.183,8.08,5.444
7.438,6.054,9.231,10.013,6.979,10.852,8.47,9.891
11.933,7.853,7.137,9.766,7.08,7.009,9.839,9.193
5.789,12.54,7.187,7.612,8.159,6.23,8.192,8.916
11.219,4.473,8.121,5.851,11.451,10.706,8.692,4.582
7.428,10.384,13.951,8.621,5.802,7.353,8.005,12.137
7.316,6.03,3.88,8.561,15.097,10.125,9.237,7.187
7.441,8.713,7.773,8.236,6.174,7.576,10.897,9.329
8.012,7.293,7.421,11.943,4.988,7.205,6.246,9.545
9.314,10.003,10.185,4.188,10.603,7.649,8.611,9.089
7.145,8.404,8.89,10.734,6.038,8.184,7.18,12.319
7.557,6.39,6.59,7.499,10.11,7.72,6.563,0.086
9.172,9.848,7.733,7.377,7.065,9.965,9.169,13.264
9.703,7.496,8.246,9.58,8.618,7.848,6.984,4.643
7.557,10.226,7.917,10.274,9.149,8.499,9.676,10.634
11.641,8.169,8.176,5.121,8.182,11.097,9.271,6.813
4.085,6.09,12.046,9.968,5.491,6.074,7.105,8.642
8.655,10.117,5.592,7.075,9.225,11.066,8.943,5.171
10.516,6.51,6.679,8.446,11.32,12.283,7.317,10.897
7.686,8.602,9.108,10.813,4.379,0.934,9.584,6.333
6.93,11.73,8.257,6.818,9.918,8.541,8.195,8.363
12.116,7.082,11.191,5.143,12.749,11.236,9.298,8.669
4.207,7.138,7.733,10.537,4.105,10.781,5.848,8.86
8.782,7.007,7.058,7.838,6.292,5.563,10.526,7.263
8.137,8.916,7.023,11.87,10.435,7.138,7.675,10.11
7.492,9.004,9.196,8.198,9.245,7.254,7.885,9.442
13.591,8.929,7.323,5.835,7.598,11.119,9.292,7.477
4.239,5.269,10.036,8.138,10.752,7.548,9.862,6.944
7.922,8.144,7.086,7.871,4.366,5.285,3.229,8.715
7.608,9.966,9.817,9.341,11.016,10.475,10.101,7.782
10.143,14.074,8.12,10.139,11.408,8.724,8.918,9.225
13.255,4.458,7.322,5.897,2.477,9.865,8.172,8.902
3.706,6.542,11.69,8.031,8.148,5.74,9.783,5.714
7.138,7.516,4.962,9.097,9.544,11.039,5.986,10.547
6.98,11.599,8.546,6.048,8.863,3.955,9.937,6.847
9.173,6.882,9.232,9.738,7.483,10.929,7.004,11.063
10.978,6.461,7.094,9.221,8.196,6.192,10.058,4.933
6.076,11.098,12.176,9.429,10.81,9.96,6.059,10.028
9.041,5.134,9.874,5.694,7.72,5.715,10.785,6.563
10.869,9.832,2.86,9.682,9.43,10.023,6.836,9.92
6.115,7.81,8.199,7.436,4.118,7.358,10.834,8.208
6.242,7.035,8.057,8.159,9.838,9.908,4.892,7.966
8.954,8.198,11.623,8.321,8.141,6.471,8.193,7.757
8.223,13.543,9.283,11.062,9.553,13.353,9.315,11.106
8.999,3.438,4.941,6.707,12.044,3.744,8.041,7.368
10.102,11.164,8.875,7.618,2.46,8.572,8.738,7.774
7.134,6.382,12.153,7.857,9.186,11.431,12.004,6.426
6.008,11.339,4.298,7.412,9.257,6.343,3.909,10.747
11.088,7.17,6.604,8.914,9.328,6.682,10.886,8.231
7.742,7.002,11.041,9.921,6.591,10.042,8.612,6.118
9.073,10.158,6.977,7.127,11.985,6.971,11.444,7.82
7.092,7.761,9.043,9.506,5.964,12.052,8.302,10.928
7.395,7.12,6.142,10.227,8.04,5.634,3.84,7.012
8.538,10.123,11.938,6.425,7.963,11.247,7.34,8.301
9.024,7.774,9.276,7.174,8.935,7.213,9.114,7.715
9.911,6.985,5.961,11.634,8.656,5.615,8.394,10.034
6.603,7.392,6.012,7.543,6.231,9.077,7.13,9.489
8.279,8.018,10.011,6.005,17.603,7.286,12.77,6.455
10.891,8.068,6.979,9.293,0.974,9.026,6.228,11.161
4.063,11.592,9.115,7.859,7.622,7.905,6.983,4.976
10.096,5.953,12.073,7.351,6.187,8.98,8.008,7.377
6.315,9.9,5.014,10.861,11.163,10.984,7.22,9.883
8.705,8.448,9.947,7.829,6.838,7.095,8.77,10.113
9.365,7.645,4.537,6.372,9.86,5.864,8.535,7.01
8.825,7.491,11.672,9.058,8.961,9.885,11.312,8.067
11.141,11.678,6.867,8.236,8.473,8.19,7.618,8.002
6.22,3.525,8.954,8.626,6.754,6.761,5.612,8.948
6.57,12.292,8.661,7.676,8.878,8.177,8.596,7.747
8.902,5.876,6.268,9.163,7.658,9.858,10.411,9.282
8.907,8.458,8.958,8.107,7.473,7.942,6.689,8.183
9.327,10.15,8.689,8.695,9.016,8.949,13.538,8.761
6.75,4.394,12.931,7.246,8.187,8.677,13.331,10.949
7.814,9.502,5.465,8.704,9.065,11.03,0.121,4.518
9.362,8.312,5.641,10.638,8.019,3.55,8.776,6.77
9.684,11.333,9.666,6.706,6.748,8.709,5.744,24.124
7.06,7.03,9.318,8.087,6.966,8.488,11.019,0.063
8.127,7.651,10.159,8.894,12.045,10.678,8.355,5.341
7.771,8.283,4.736,6.402,6.096,5.641,5.837,5.293
7.891,8.217,8.989,11.994,11.288,8.62,7.622,10.426
8.788,8.291,7.012,5.075,5.142,7.962,9.35,5.666
10.622,7.69,10.253,10.582,9.513,9.062,8.245,8.194
6.938,10.519,9.428,7.144,9.037,6.962,8.152,12.502
6.241,6.203,8.649,6.425,8.078,9.382,10.069,4.414
9.127,9.3,6.403,10.737,8.974,8.682,6.009,9.329
9.826,8.211,8.855,8.4,6.794,12.225,9.497,9.438
9.668,6.717,10.398,8.338,8.026,4.021,8.034,26.307
6.536,8.374,4.365,8.856,10.4,10.55,14.064,0.119
7.109,12.787,8.397,8.281,9.092,8.406,5.318,0.073
8.436,4.96,10.03,8.322,5.153,10.715,6.054,7.548
12.728,10.195,6.232,7.586,10.897,10.751,10.414,10.716
4.093,5.006,8.663,6.938,7.661,0.111,9.426,4.339
9.925,9.515,9.074,9.596,6.511,8.7,3.703,8.971
9.075,11.752,8.458,7.187,9.036,8.87,9.157,6.905
7.33,6.808,10.216,8.805,8.496,8.567,9.561,10.214
6.079,8.13,6.783,9.052,6.887,9.536,7.959,7.007
12.621,6.962,11.403,9.061,8.588,6.755,9.26,11.101
3.245,7.131,4.857,8.175,8.989,9.343,5.514,11.848
9.259,11.367,8.94,6.076,9.275,7.031,9.067,0.08
8.514,5.899,7.115,7.085,7.94,12.041,9.601,11.956
8.755,9.066,12.508,10.056,10.299,4.177,10.771,7.99
10.514,9.873,5.653,11.019,4.431,9.112,3.719,8.949
5.867,7.381,5.937,8.999,10.553,8.746,9.335,5.016
7.475,6.491,8.257,4.834,7.095,8.42,7.967,10.071
9.498,9.197,11.277,7.246,8.276,8.123,11.721,7.951
9.313,7.679,6,8.491,7.775,8.176,12.169,8.337
8.047,9.982,10.963,10.749,10.969,8.798,5.197,7.757
9.916,6.911,6.088,8.81,6.079,9.001,4.357,6.042
6.009,10.061,8.041,11.753,9.138,7.006,8.059,10.585
9.37,6.057,9.576,4.262,8.955,13,7.922,10.402
8.735,9.038,9.114,10.814,7.217,9.492,10.135,6.95
6.232,7.897,8.754,10.387,11.738,2.498,15.225,12.563
7.848,8.141,6.915,2.642,5.085,11.042,0.131,5.33
11.306,8.253,9.154,9.544,11.077,6.277,17.747,5.403
6.114,7.932,8.023,7.733,6.896,7.121,0.07,9.833
8.133,8.134,7.429,6.347,8.272,9.734,6.908,5.79
8.912,11.061,7.939,10.193,6.213,7.251,9.63,9.356
9.386,5.368,9.018,7,8.512,9.677,8.672,8.925
8.158,9.721,11.241,12.21,9.863,8.359,7.43,8.594
6.19,11.204,5.878,7.971,7.231,5.809,7.252,7.705
8.661,5.082,9.146,6.56,6.186,10.495,9.005,11.324
9.126,7.416,7.016,10.138,10.9,7.608,11.033,7.626
9.221,9.696,11.276,6.135,9.677,10.269,5.932,6.013
10.02,14.859,4.899,7.188,12.022,6.849,9.127,9.071
5.833,3.805,7.255,11.871,3.514,8.119,7.119,10.364
7.845,7.089,13.915,9.032,8.591,10.716,8.694,9.016
7.268,8.881,5.025,3.69,5.984,5.029,9.444,3.737
9.118,5.429,6.054,7.044,12.117,11.563,7.859,9.792
9.045,12.918,10.543,11.571,5.812,4.142,6.281,8.043
10.297,5.494,7.492,7.488,10.462,10.45,12.073,8.262
6.595,10.517,14.013,8.103,6.627,6.996,7.099,8.753
10.187,4.509,1.778,7.072,10.034,8.777,9.493,8.011
7.203,9.435,8.003,9.226,5.292,9.344,5.346,9.121
6.767,7.971,10.204,7.741,8.074,7.992,10.77,8.89
7.356,11.619,13.589,8.953,12.817,8.123,10.133,9.19
8.716,4.916,2.663,12.786,5.663,15.281,4.518,5.961
9.891,8.122,8.979,4.236,7.949,0.134,8.298,9.982
6.957,9.621,8.641,7.024,8.406,12.049,11.262,14.092
9.986,10.652,6.074,11.12,7.999,8.357,8.731,0.07
8.712,7.174,11.225,6.284,12.456,8.678,5.964,10.563
14.19,6.667,10.038,7.425,4.817,4.481,8.179,7.787
2.669,8.983,6.431,9.821,14.252,9.603,7.16,13.56
5.499,5.42,6.592,7.695,1.076,6.834,7.588,3.138
8.292,12.478,7.922,7.073,11.266,8.718,8.34,10.636
8.722,6.713,7.572,11.336,6.412,11.375,10.321,6.973
9.168,5.953,8.045,8.157,12.921,7.333,7.179,8.299
7.993,10.461,11.143,10.626,3.637,6.977,7.229,6.931
8.043,7.464,10.933,5.308,7.975,8.433,9.81,12.803
9.496,8.24,5.798,7.539,11.246,9.463,12.548,3.83
8.033,10.824,6.69,7.47,5.236,10.172,4.472,8.993
6.796,6.039,9.087,7.9,6.573,9.453,9.368,9.623
13.112,9.316,7.386,9.312,11.244,3.717,6.464,6.598
5.877,7.101,9.553,10.345,9.82,11.669,9.314,6.667
6.902,9.025,8.936,6.486,4.917,7.242,6.6,13.816
10.997,11.024,6.537,9.289,8.176,5.365,7.676,3.595
6.084,6.688,8.585,8.853,10.726,8.605,8.385,22.441
9.176,7.98,8.106,5.41,7.678,9.994,8.537,0.097
11.116,6.206,9.825,13.863,6.711,6.889,10.685,9.244
3.141,8.686,7.865,5.191,9.321,7.946,6.995,4.858
8.791,10.967,7.705,8.134,9.445,8.003,6.614,9.697
8.233,7.234,10.167,9.363,9.546,12.776,9.482,4.285
8.294,7.33,4.193,6.645,7.208,4.206,8.016,8.795
13.246,6.855,13.505,6.991,9.94,10.074,11.607,7.161
3.404,9.671,6.457,11.031,6.064,11.989,7.571,7.994
8.418,9.391,6.587,9.548,10.166,3.152,8.692,12.09
8.274,9.125,12.494,6.032,7.255,7.867,6.052,9.426
7.491,6.119,4.36,8.76,11.927,9.038,9.557,4.205
10.341,8.098,8.583,8.215,5.868,10.995,8.569,7.469
6.954,9.938,11.571,9.735,5.795,6.37,11.016,14.793
9.36,11.197,5.758,6.268,11.012,6.734,4.588,16.499
8.053,7.047,6.096,12.248,4.455,10.04,9.612,0.066
8.111,6.82,7.965,5.715,8.386,9.057,9.043,4.671
7.973,6.897,10.594,7.269,9.211,6.96,5.222,7.511
7.414,9.042,6.734,12.068,9.296,7.251,10.975,7.773
9.178,8.023,12.218,6.035,8.901,11.464,6.992,8.517
13.602,11.04,4.737,7.57,5.897,8.371,8.129,8.148
2.579,5.093,8.859,6.68,10.846,6.111,8.005,10.639
9.448,10.365,11.694,9.749,6.55,9.458,9.372,5.351
7.81,7.018,3.35,7.071,10.147,6.47,10.84,7.957
9.115,6.67,14.343,8.065,4.672,11.054,4.046,13.532
7.941,11.039,4.248,8.243,9.53,7.621,10.499,4.532
10.286,6.864,7.427,12.238,8.322,10.248,10.509,9.295
5.992,8.606,7.081,4.754,11.72,4.362,2.929,6.999
10.684,7.479,9.293,8.995,5.108,9.839,10.302,9.993
5.793,8.335,7.946,7.198,8.501,8.149,11.174,5.705
9.047,8.688,13.061,7.998,8.608,9.718,4.754,11.145
7.505,11.952,4.988,11.266,11.927,7.906,9.132,6.303
7.618,3.96,7.288,6.098,4.056,7.073,9.049,10.631
9.329,11.751,8.738,7.448,12.267,6.78,8.418,5.409
9.031,6.173,7.59,12.291,6.646,9.07,5.469,11.188
9.002,11.624,8.736,9.768,7.37,14.027,9.135,8.797
7.106,8.251,7.396,3.622,10.546,3.016,23.175,12.869
8.857,6.297,8.089,7.859,4.994,13.074,0.129,0.97
6.176,5.041,10.218,11.819,9.515,4.909,6.994,13.786
10.928,9.596,8.658,6.897,7.42,11.589,2.06,3.84
7.913,7.969,7.91,9.072,11.074,4.192,11.282,9.523
8.426,13.995,10.746,4.97,4.931,11.947,8.309,8.554
6.215,3.887,6.127,9.901,10.04,4.862,7.834,5.241
8.88,6.966,8.053,11.692,9.087,8.953,10.591,7.932
8.946,8.732,6.251,4.635,6.639,9.24,6.388,11.149
7.636,9.971,11.744,10.349,7.364,7.02,8.029,5.726
9.755,6.646,7.502,6.907,9.904,6.733,7.872,12.044
11.855,7.486,7.666,8.102,8.001,9.531,9.23,9.106
5.033,12.245,8.089,8.122,9.639,7.553,7.012,4.25
6.05,8.826,6.974,6.996,6.186,8.433,8.05,7.742
11.126,4.518,9.104,12.046,6.939,8.643,10.33,9.602
6.438,9.22,7.174,7.363,11.843,8.303,8.199,10.548
9.275,7.988,12.546,5.642,5.532,8.101,6.587,6.988
6.564,8.903,6.27,10.858,11.317,9.995,8.084,10.751
9.453,9.019,8.404,6.256,6.422,8.472,8.552,3.313
8.716,8.305,7.392,13.213,8.44,6.18,8.76,10.594
7.834,6.081,7.777,5.805,9.288,9.098,10.126,8.447
10.038,8.476,9.904,7.928,7.278,6.951,6.6,10.362
7.925,9.518,10.109,6.175,7.985,10.101,8.656,6.185
7.01,9.704,5.999,9.497,7.997,8.788,6.59,8.704
8.295,10.211,11.321,9.903,10.155,4.717,7.653,5.875
8.895,3.761,5.693,7.006,6.923,10.982,9.081,9.225
9.463,10.052,8.04,7.79,10.628,10.619,9.049,8.765
6.991,7.05,10.325,13.08,4.977,7.403,10.112,9.821
7.658,8.649,7.007,4.659,8.29,7.443,9.036,5.102
9.055,7.711,7.828,7.257,8.313,8.591,10.287,9.078
8.409,13.551,7.957,6.626,8.7,7.367,3.593,10.19
8.986,2.979,7.657,12.061,10.266,6.578,9.08,6.092
8.16,8.588,7.313,7.221,8.979,9.542,10.149,11.075
8.684,9.187,10.012,10.242,9.846,8.509,7.758,6.267
7.207,8.048,8.037,13.437,6.673,9.569,8.141,7.783
6.89,7.951,11.339,0.176,10.019,10.012,8.336,10.27
11.233,8.167,5.605,9.309,4.52,5.468,7.408,9.02
4.28,12.142,7.175,8.663,13.663,9.876,8.602,6.932
11.535,4.811,9.512,9.977,4.124,7.311,8.934,13.479
7.035,9.466,11.062,6.915,6.961,7.869,10.141,7.836
9.438,7.962,5.363,6.056,14.683,9.456,5.754,20.958
9.707,6.041,7.814,11.846,1.187,6.888,7.238,0.077
5.456,16.384,13.744,7.027,11.117,6.743,9.948,0.036
8.803,0.574,4.443,7.055,6.996,11.671,9.995,9.33
8.034,9.8,8.117,10.01,9.921,8.081,7.797,7.247
9.038,8.484,8.023,8.25,8.484,6.34,5.185,6.001
8.74,8.05,8.986,6.794,6.566,7.561,9.016,10.087
11.014,10.332,10.933,8.967,10.363,10.628,11.941,8.106
5.329,7.767,5.129,8.202,5.224,10.101,6.403,13.393
6.819,9.332,9.917,13.63,11.684,5.544,9.263,3.624
11.072,7.273,7.23,3.521,5.053,7.429,6.36,12.588
7.434,9.13,9.78,6.95,9.147,8.928,7.867,4.47
8.737,7.327,4.427,12.743,8.939,7.565,10.817,9.857
7.173,7.497,9.752,4.632,6.083,11.96,8.057,5.14
8.787,11.555,8.792,11.622,9.274,5.452,8.267,10.171
8.09,3.491,7.263,4.555,9.695,10.399,6.883,5.831
7.98,9.009,13.188,7.941,7.119,6.526,8.939,9.841
7.501,9.951,4.11,7.686,8.269,8.958,8.052,13.75
10.419,8.938,9.439,10.112,10.908,11.061,11.013,4.172
10.326,10.743,8.033,9.148,6.204,7.395,5.031,8.318
4.089,2.626,7.124,10.263,8.042,7.242,7.057,5.935
9.87,9.527,9.32,6.684,8.139,8.802,9.851,7.951
7.248,8.778,11.004,7.003,12.415,10.673,6.34,7.996
9,14.931,6.309,7.265,4.246,4.046,9.562,9.262
11.235,2.644,6.964,8.716,8.146,10.092,7.57,9.856
5.232,10,9.155,9.919,11.041,8.092,10.853,7.883
7.955,4.622,9.327,9.633,5.728,11.436,7.697,8.391
8.339,9.622,5.957,4.411,8.783,4.582,7.945,11.611
9.284,8.345,8.15,9.901,10.684,8.585,8.543,18.329
10.516,8.149,9.021,9.08,6.207,9.6,7.518,0.076
5.548,8.368,9.232,6.725,11.112,7.967,8.067,3.121
6.962,7.503,9.365,11.187,8.744,5.889,9.062,12.155
10.099,10.967,5.782,5.901,7.28,7.627,17.115,3.526
7.453,5.631,10.363,8.011,6.455,10.739,0.124,7.969
9.825,7.944,11.145,8.038,7.676,6.572,10.233,9.06
8.111,8.711,3.571,8.261,9.656,7.93,6.073,8.234
8.109,10.041,8.331,12.034,6.151,8.115,8.842,9.147
6.193,5.295,8.976,7.833,12.301,10.508,6.555,7.571
8.002,15.141,13.236,6.289,4.31,7.382,9.127,8.413
9.295,3.506,5.689,7.676,9.151,8.132,9.011,12.645
11.964,7.293,7.092,7.424,10.065,9.144,7.685,7.228
9.633,8.825,8.145,9.839,6.485,10.415,8.309,3.8
5.311,9.395,7.461,11.202,8.44,6.264,8.936,17.634
8.108,11.448,8.78,7.817,7.977,7.935,8.399,2.9
7.184,5.711,10.906,4.543,9.44,9.393,8.54,4.345
9.051,7.455,5.081,10.526,9.158,7.336,5.942,8.151
10.066,7.434,8.038,8.089,11.677,10.38,8.987,9.434
6.6,8.641,9.067,8.893,9.899,7.374,9.861,9.476
7.581,6.979,8.661,13.031,5.942,6.752,6.295,11.303
7.969,11.128,10.115,2.418,7.302,7.689,9.064,21.805
14.84,7.284,7.915,9.246,7.237,9.441,8.042,0.126
4.376,7.637,6.274,10.748,11.027,9.857,10.598,11.105
6.206,10.056,10.807,10.111,4.304,7.13,6.53,0.122
9.18,6.776,6.029,0.701,8.719,7.47,6.705,7.149
5.921,11.23,8.137,11.67,12.479,11.921,9.507,10.825
