agent_ms_1,agent_ms_2,agent_ms_3,agent_ms_4,agent_ms_5,agent_ms_6,agent_ms_7,agent_ms_8
3.335,0.919,1.826,0.983,1.56,2.652,2.089,1.432
0.863,4.138,1.018,3.653,1.631,3.697,3.853,1.538
0.628,1.466,1.034,2.165,3.286,4.477,2.119,6.673
1.177,1.445,0.986,1.89,3.027,5.038,2.371,4.031
0.665,1.472,0.988,1.953,2.93,2.852,4.523,6.715
1.076,1.452,1.024,1.965,3.504,5.226,2.444,3.717
0.719,1.406,1.004,2.369,1.854,2.918,2.427,5.551
1.251,1.398,0.971,1.217,1.928,2.946,2.415,2.306
1.489,1.117,0.992,1.216,3.76,3.049,2.256,1.982
0.678,1.546,1.032,3.144,2.586,3.074,4.089,2.24
6.148,1.434,1.102,2.067,2.239,5.347,4.111,2.125
0.871,1.405,1.903,2.301,2.144,5.208,5.467,2.145
1.787,1.18,1.08,2.042,4.399,4.743,2.665,2.073
0.698,1.457,1.054,2.584,2.181,1.567,6.225,2.304
0.747,0.915,1.141,3.871,1.162,1.502,6.301,2.107
0.716,0.98,1.171,2.036,1.144,3.275,1.965,4.35
1.207,1.509,2.894,2.034,2.872,3.241,1.843,4.016
0.516,1.437,1.102,2.038,2.553,3.583,2.024,2.621
0.68,1.084,1.113,2.043,3.379,3.253,1.789,2.224
0.75,1.501,1.14,2.045,2.942,5.489,1.711,2.396
0.785,1.435,1.112,1.856,1.922,3.345,4.046,2.543
0.728,0.944,2.974,2.201,1.896,3.316,2.066,2.347
0.542,0.939,1.371,2.121,1.949,3.059,3.746,4.442
0.68,2.66,1.098,2.059,2.237,3.333,9.146,2.55
0.673,0.994,1.145,2.032,1.969,3.351,3.295,6.958
0.794,0.93,1.111,3.755,2.958,3.348,5.104,6.69
0.775,1.504,1.116,2.03,3.395,3.063,2.565,2.803
1.039,1.446,1.119,2.092,4.26,7.339,2.562,9.091
0.795,0.919,1.081,3.848,2.128,2.471,5.254,11.49
0.696,1.163,1.165,3.624,2.972,5.071,3.193,2.775
1.21,1.424,1.074,1.905,1.988,4.374,1.705,2.451
0.678,1.578,1.106,1.897,3.904,2.566,1.977,2.092
3.37,1.744,1.145,2.013,1.794,4.396,1.754,2.863
0.812,1.461,1.147,3.652,1.791,2.514,1.828,7.562
0.694,1.451,1.174,1.865,3.875,2.551,1.723,2.697
0.678,0.713,1.148,1.887,2.339,2.575,3.524,2.794
0.728,0.937,1.827,1.938,2.153,2.528,3.953,2.145
0.675,0.947,1.862,1.936,2.195,4.275,3.945,4.095
0.747,0.977,1.858,1.745,4.006,5.213,2.319,2.108
0.52,0.968,5.169,1.895,3.413,6.261,2.11,2.45
1.201,0.76,1.852,1.893,2.504,3.058,2.227,3.432
0.701,0.919,1.069,1.935,2.153,3.214,6.254,3.219
1.19,0.997,1.124,1.882,2.162,4.874,8.694,2.102
0.802,1.593,1.066,2.213,2.176,2.67,3.141,2.272
1.022,1.46,2.784,2.117,1.904,2.772,5.472,2.178
1.202,4.052,1.075,1.919,2.222,2.717,5.61,2.257
0.751,1.391,1.225,1.907,1.867,2.702,9.995,1.954
0.677,1.451,1.046,1.914,2.183,2.739,2.431,4.696
1.188,1.414,1.088,1.955,1.288,2.721,2.935,2.19
0.517,1.419,1.074,1.856,1.452,2.714,2.558,2.287
0.718,4.13,1.14,1.93,1.922,2.535,3.982,3.853
0.695,1.458,1.035,2.526,1.632,2.762,5.887,4.196
1.194,1.398,1.069,2.091,3.461,2.651,3.245,2.149
1.173,1.498,1.013,2.006,1.76,2.663,2.405,2.324
3.355,1.44,1.065,1.911,1.765,2.536,2.441,4.039
0.7,1.433,1.042,3.656,1.207,2.707,7.583,4.32
0.636,0.671,1.1,1.902,5.202,2.691,5.825,2.159
0.675,1.416,1.053,1.949,2.62,7.894,3.024,2.353
0.753,1.458,1.102,1.978,2.248,3.271,5.828,4.069
0.686,1.476,1.1,1.855,2.551,8.917,2.269,7.409
0.753,1.446,1.03,3.645,5.284,2.678,2.103,2.867
0.539,1.418,2.785,2.084,2.248,2.116,2.145,2.816
0.668,0.803,1.078,1.864,2.686,2.754,2.466,2.571
0.678,1.041,1.041,3.621,5.143,2.62,5.825,2.624
0.667,1.065,1.049,1.939,2.831,4.616,6.05,6.455
1.234,1.005,1.073,1.911,2.556,2.549,2.474,2.526
0.523,1.11,4.911,1.879,2.531,4.707,2.247,2.233
0.683,0.812,1.833,1.908,1.397,2.722,2.292,2.403
1.188,1.195,1.854,3.629,3.402,2.609,2.135,2.569
1.202,1.038,1.35,2.026,2.763,2.713,2.343,2.429
0.754,1.011,1.332,1.886,2.279,2.532,2.27,3.912
1.049,1.021,2.274,1.932,1.933,5.672,2.444,2.265
0.788,2.734,1.21,1.871,1.952,2.943,2.481,2.143
0.81,0.987,1.236,1.909,1.902,2.924,2.42,5.198
0.695,1.047,1.175,1.967,1.937,3.319,2.441,2.184
0.734,1.025,1.226,1.871,2.061,3.271,5.068,2.687
0.493,0.992,1.174,1.9,1.905,3.129,2.391,2.31
0.788,2.734,1.22,1.864,3.672,1.808,4.055,2.2
0.722,1.077,1.849,1.963,3.503,1.702,3.383,4.042
0.654,1.019,1.819,2.149,4.176,3.041,3.876,2.523
0.716,1.029,1.892,1.926,3.287,3.08,3.434,4.164
0.588,1.058,0.97,1.956,6.776,5.07,2.196,4.079
0.735,1.024,1.83,3.623,1.801,3.122,3.747,4.67
0.747,0.801,4.961,1.859,1.514,3.399,5.644,3.222
1.398,1.008,1.285,1.935,3.264,5.282,3.409,11.135
1.209,1.042,1.209,1.954,3.405,5.128,1.831,2.716
0.746,1.003,1.348,1.951,1.33,10.071,3.905,4.516
0.757,1.031,1.262,1.945,1.639,4.807,2.28,1.403
0.519,0.995,3.352,1.938,2.562,2.869,2.135,1.43
0.666,0.782,1.245,1.859,1.799,2.454,6.487,2.689
1.303,0.98,1.272,3.621,1.78,5.424,3.18,1.514
0.691,1.023,1.183,1.939,1.547,2.395,4.522,6.042
0.634,1.005,1.205,1.905,1.193,2.4,5.561,3.72
1.098,1.046,3.199,1.995,1.201,2.369,3.407,4.01
0.785,0.804,1.292,2.109,1.176,2.512,3.418,2.011
0.86,1.028,1.164,1.936,1.119,2.577,2.105,2.173
0.771,1.038,1.244,1.88,1.174,2.731,2.183,2.902
0.771,1.022,1.208,2.359,1.182,2.499,2.07,2.962
0.432,1.04,1.186,1.944,1.191,2.39,2.184,2.917
0.559,0.793,1.221,1.926,1.209,2.704,2.275,5.193
0.565,1.032,1.265,1.878,1.183,4.794,2.153,4.042
0.268,1.07,1.251,1.926,1.282,2.334,2.186,2.807
0.191,1.096,1.173,2.12,2.477,2.692,4.761,2.854
0.173,1.052,1.232,3.489,2.97,2.681,2.296,7.095
1.165,0.806,1.267,1.903,2.092,3.039,2.336,3.695
0.697,1.04,1.805,2.016,2.636,5.443,5.775,3.645
1.206,0.997,7.903,1.893,3.807,2.863,3.429,2.032
0.671,1.052,1.926,3.511,3.701,2.808,3.398,1.875
1.193,1.11,1.82,1.941,1.819,8.616,1.794,3.646
0.725,1.074,1.836,3.51,3.025,2.415,3.109,3.852
0.643,0.798,1.847,1.888,4.23,4.5,3.179,2.156
0.786,1.016,1.117,1.93,3.429,4.323,1.812,2.299
0.797,1.03,1.162,2.089,3.116,2.73,3.94,5.578
0.664,1.029,1.136,1.91,4.398,4.589,2.428,2.373
1.211,1.03,1.456,1.904,4.879,4.788,2.413,2.178
1.075,3.06,1.151,1.917,1.419,4.737,5.142,2.088
0.675,0.88,1.129,2.128,3.025,2.665,2.746,4.04
1.19,1.021,1.148,3.639,3.432,2.871,6.089,2.136
0.688,1.061,1.145,1.93,3.32,2.702,2.541,2.528
1.316,1.007,1.115,1.89,1.807,2.941,5.642,2.629
1.038,3.017,1.072,1.934,2.086,2.848,5.991,3.293
1.182,0.913,1.201,1.855,1.994,2.69,2.665,3.25
0.677,1.186,1.105,1.923,1.784,2.745,2.695,3.345
0.651,2.042,1.102,1.881,2.154,2.878,4.827,3.325
1.174,1.404,1.136,1.912,1.831,2.699,2.647,2.404
1.055,1.446,1.071,2.13,1.83,2.899,2.726,1.965
0.711,1.123,1.1,1.92,2.192,2.874,2.706,6.035
0.674,1.453,1.167,1.919,2.008,5.215,2.684,3.207
0.698,1.465,2.937,1.897,3.581,2.59,2.648,3.273
1.679,1.493,1.128,1.925,2.019,2.704,2.65,5.682
0.521,1.41,1.879,1.93,1.897,2.626,5.978,4.857
0.696,0.87,1.136,1.911,2.008,5.215,3.163,1.974
0.697,0.712,1.093,2.209,4.197,2.554,2.855,3.438
0.663,0.9,3.012,2.648,2.021,2.562,5.876,2.112
0.777,0.915,1.121,1.923,2.031,2.548,3.045,1.995
3.47,0.858,1.083,3.632,6.758,4.265,3.038,3.412
1.229,0.927,1.711,2.633,3.183,2.486,3.053,4.678
1.137,0.68,1.817,2.331,1.854,4.878,5.648,5.344
0.794,0.887,1.711,2.31,1.967,2.868,9.755,4.649
0.792,0.927,1.061,1.423,6.565,2.805,2.445,3.397
0.694,0.864,1.331,1.403,1.485,2.923,2.309,3.429
0.797,0.881,1.871,1.394,1.385,5.209,2.414,1.985
0.503,2.566,1.78,1.451,2.231,3.672,2.375,2.473
0.77,1.5,0.991,1.387,2.386,2.602,2.477,4.688
0.646,1.401,1.027,2.688,1.345,2.804,2.724,3.158
0.729,1.468,1.098,1.408,3.31,2.657,5.906,2.817
0.773,1.412,1.111,1.586,1.867,2.691,2.426,2.55
1.046,4.047,1.069,2.625,1.891,2.482,2.748,4.605
0.676,0.947,1.078,1.409,1.626,2.543,5.779,2.631
1.208,0.96,1.05,1.391,1.979,2.509,3.443,2.466
0.697,0.979,1.024,1.411,2.101,2.716,4.003,2.737
0.633,0.951,1.053,1.404,1.905,2.678,4.077,2.513
0.524,1.423,1.048,6.313,1.605,2.699,2.377,2.5
0.687,1.118,0.983,2.383,1.958,2.689,2.33,2.33
0.676,1.417,1.054,2.349,1.935,2.699,2.328,3.043
0.71,0.885,1.081,2.318,1.883,2.736,2.288,2.456
0.76,1.444,1.029,2.571,3.71,2.463,4.018,2.737
3.341,1.51,1.032,2.35,3.9,8.916,2.375,2.441
0.701,1.394,1.04,2.291,1.714,3.215,5.722,2.777
0.813,1.157,1.075,2.402,1.823,5.104,5.038,2.709
0.832,1.41,2.712,1.284,3.559,2.544,1.838,2.819
0.675,1.417,1.863,1.325,3.753,2.571,1.748,4.915
0.8,1.426,1.933,3.031,1.895,4.99,1.813,2.769
0.798,1.469,1.888,3.338,3.015,2.843,1.811,3.619
0.523,4.203,2.716,1.663,4.17,8.828,1.834,3.654
1.221,1.359,1.819,1.581,1.966,3.018,3.164,3.699
0.835,1.46,1.344,1.639,1.757,5.45,4.095,3.701
0.769,1.48,1.301,1.723,2.035,3.12,3.891,3.89
0.782,1.451,1.341,1.64,1.836,5.37,4.538,1.901
0.57,0.777,1.294,1.67,1.842,4.822,2.267,7.062
0.818,1.127,1.311,1.624,1.796,2.698,2.308,5.831
0.73,1.416,1.295,1.636,2.077,9.123,2.584,4.956
0.891,1.485,1.331,1.634,2.657,2.948,5.819,2.453
0.81,1.642,1.288,1.615,2.973,3.023,3.444,1.636
0.639,1.523,1.309,1.632,2.12,5.181,3.476,2.753
0.795,1.096,1.323,1.611,1.714,2.213,2.144,2.354
0.707,0.839,1.313,1.625,1.994,5.301,3.368,2.319
1.188,0.915,1.298,1.805,1.76,2.803,3.441,2.414
0.656,0.892,3.443,1.669,2.038,1.841,4.965,2.377
3.331,0.868,1.257,3.024,1.614,5.235,3.258,2.456
0.851,0.891,2.064,3.85,1.86,2.486,2.046,2.545
0.687,0.698,1.281,2.372,1.898,4.344,1.808,2.542
1.206,0.888,1.327,7.231,3.834,2.489,1.926,3.702
1.232,0.881,1.328,3.664,1.824,2.673,3.223,3.254
0.675,1.081,1.279,1.636,2.987,4.451,3.442,3.621
1.234,0.894,1.419,2.054,2.005,3.665,1.895,3.573
1.084,1.084,1.274,1.604,3.838,5.243,2.076,3.444
0.719,1.587,3.269,1.67,2.039,2.596,7.453,3.259
0.663,1.45,1.28,1.63,2.073,5.241,2.37,6.469
0.668,1.441,1.332,1.661,4.428,5.751,4.202,3.307
0.916,1.478,1.359,1.619,3.638,3.341,4.424,3.262
1.078,1.261,1.296,1.66,1.742,2.815,5.168,2.406
0.673,1.424,1.316,1.622,1.77,5.242,4.237,3.624
1.232,1.431,1.334,1.723,1.728,2.529,2.318,3.572
1.164,1.39,1.297,1.519,3.395,2.63,2.208,3.57
1.178,1.436,1.27,1.568,1.384,3.446,2.933,2.561
0.651,1.4,1.314,2.075,3.796,1.944,2.516,6.275
1.244,1.16,1.297,1.567,4.562,1.475,2.4,3.56
1.185,1.47,1.754,1.628,2.572,1.123,2.093,2.91
0.672,1.478,1.877,1.618,1.948,2.546,2.43,3.569
0.706,1.42,5.061,1.465,3.209,5.977,2.221,1.703
1.084,1.444,1.203,1.69,1.9,2.672,3.823,5.005
0.671,2.858,1.167,1.644,1.549,2.654,2.257,2.772
0.676,0.78,1.236,1.732,3.264,2.537,5.014,2.759
1.223,0.944,1.157,1.619,3.338,2.708,5.509,3.085
0.81,0.926,3.178,1.612,1.772,2.638,2.448,5.372
0.506,0.946,1.19,3.16,1.668,5.385,4.744,2.678
0.787,1.183,1.228,1.64,1.952,2.369,2.345,2.77
0.67,0.717,1.198,1.649,1.816,2.411,2.802,2.726
0.771,0.968,1.231,3.144,1.789,5.206,2.822,4.904
0.793,0.974,1.17,1.634,1.721,2.991,4.774,2.759
3.849,1.477,1.153,1.49,3.437,5.041,4.939,2.793
0.742,1.433,1.16,1.65,3.45,3.087,3.223,2.784
0.72,1.15,1.321,1.626,2.909,3.273,2.824,2.946
0.667,1.463,3.162,1.673,3.022,3.181,2.669,2.827
0.724,1.466,1.255,1.684,1.645,5.341,2.849,5.147
0.667,1.42,1.216,1.62,1.638,5.032,2.843,3.384
0.753,1.448,1.22,1.451,1.622,2.994,2.783,5.124
0.611,1.5,1.169,1.631,5.234,5.076,2.718,2.514
0.668,1.555,1.258,1.618,3.454,5.079,5.16,3.343
0.705,1.475,1.241,1.624,1.16,2.624,1.656,2.661
0.695,1.438,0.767,1.653,2.902,1.762,2.67,2.935
0.763,1.463,0.74,1.657,1.766,1.738,2.88,2.484
0.512,1.44,0.746,1.624,1.447,1.894,3.523,6.925
0.689,1.08,0.798,1.615,1.63,1.723,7.576,4.728
0.691,1.502,0.742,1.684,3.78,2.951,5.112,2.817
0.797,1.444,0.769,1.614,1.833,1.81,3.09,4.883
0.691,1.427,2.022,3.321,3.288,4.637,3.401,4.887
0.516,1.447,0.783,2.179,1.839,2.469,3.256,5.482
0.7,4.374,0.753,2.198,1.776,2.753,3.279,2.816
0.696,1.203,0.782,2.151,1.984,2.652,3.506,4.827
0.81,1.475,0.746,1.385,1.79,3.025,1.829,4.305
0.68,1.453,2.027,4.016,3.575,5.18,3.097,7.286
0.805,1.419,1.801,7.192,1.728,4.711,3.531,3.128
0.782,2.862,2.337,1.84,1.942,2.644,5.15,2.844
0.552,0.883,1.773,3.066,3.439,2.641,2.852,3.204
0.77,1.027,1.96,5.898,3.583,5.25,2.996,3.313
0.672,1.03,1.837,3.104,3.701,2.329,2.474,3.056
0.701,1.415,1.115,1.945,1.434,4.92,4.774,3.546
0.684,1.457,1.026,1.961,5.976,5.041,3.293,5.077
0.513,1.112,1.024,1.965,1.827,4.202,2.7,4.898
0.676,1.439,0.917,3.631,2.144,2.944,2.842,3.166
0.687,1.453,1.231,1.899,4.485,2.369,2.831,2.634
0.664,1.438,0.986,1.976,2.275,4.415,2.718,3.503
1.189,1.442,1.263,3.593,3.356,2.499,2.827,1.765
0.536,1.12,1.304,1.966,1.951,4.262,2.613,1.987
1.231,2.637,1.263,1.977,3.263,2.499,4.701,5.809
0.696,1.472,1,1.914,1.661,2.542,5.043,2.332
0.679,1.505,1.257,3.759,1.876,2.527,2.816,2.374
0.778,1.492,1.268,2.181,1.714,2.455,2.457,2.431
3.188,1.408,2.75,2.194,1.646,2.217,5.461,4.163
0.811,7.046,1.243,2.162,1.448,2.534,3.017,2.35
0.632,1.374,1.295,2.199,1.887,5.076,3.321,2.181
0.673,1.466,1.774,2.207,1.51,3.213,5.218,2.252
0.787,1.402,1.753,2.104,1.648,2.618,3.014,5.303
0.512,1.437,3.39,2.187,3.191,2.888,3.215,8.156
0.801,3.913,1.761,2.229,1.764,2.65,3.416,2.198
0.77,1.71,1.318,2.183,2.08,2.934,2.142,2.252
0.772,1.501,1.039,4.003,2.169,5.164,3.231,1.92
0.732,1.423,2.981,2.231,1.901,2.618,4.606,3.432
5.968,1.449,0.999,2.202,2.561,4.532,8.362,3.666
0.818,2.896,2.273,2.226,4.357,2.629,2.213,3.768
0.632,1.203,0.964,2.213,3.087,2.469,4.576,3.298
1.19,1.424,0.94,2.231,2.318,8.454,2.703,3.771
0.689,1.447,0.97,3.663,3.843,2.461,2.548,3.606
0.818,1.404,0.952,3.899,1.713,8.779,9.849,4.436
1.204,1.436,0.923,3.664,3.323,2.651,5.031,2.354
0.513,4.341,1.211,1.767,1.782,5.267,3.168,2.386
0.827,1.239,1.771,1.851,1.33,5.873,3.44,2.162
0.816,1.434,1.215,1.804,1.609,3.034,3.708,2.342
0.742,1.433,0.905,1.824,1.824,2.577,3.479,2.349
0.756,1.421,1.014,3.485,3.146,2.559,3.495,2.409
0.626,1.406,2.652,3.672,3.437,2.531,2.396,2.208
0.668,1.094,0.989,2.171,3.465,2.497,2.363,6.681
0.7,1.403,1.248,2.201,1.698,2.491,4.051,4.449
0.789,1.41,0.933,2.174,1.947,2.507,2.414,8.938
0.756,1.601,2.303,2.301,1.788,2.452,3.311,9.563
0.599,1.458,3.394,2.198,2.008,2.525,2.278,6.996
0.69,1.328,1.176,2.187,2.057,2.819,1.949,5.208
0.819,1.443,1.446,3.98,2.287,5.028,4.084,2.92
0.77,1.418,1.425,2.37,2.329,2.926,4.88,4.382
0.67,1.411,1.442,2.166,2.055,2.906,2.351,3.365
3.13,1.529,1.158,2.183,1.716,2.9,3.907,3.297
0.684,1.419,1.256,2.558,0.801,8.537,2.404,1.925
0.701,1.043,1.143,2.689,1.648,3.02,2.433,1.842
0.864,1.429,1.17,2.155,1.782,5.426,2.355,1.937
1.186,1.394,1.676,2.236,6.841,2.898,2.289,3.43
0.788,1.472,1.451,2.803,1.877,3.474,4.3,1.917
0.678,1.475,1.478,2.166,2.923,2.836,2.47,1.801
0.593,1.112,1.235,2.141,7.179,2.957,2.334,1.9
0.824,1.441,1.106,1.478,1.609,3.064,2.286,1.928
1.226,1.444,1.111,1.496,1.668,1.962,2.32,1.933
0.675,1.415,1.138,3.312,3.979,3.359,9.837,1.943
0.797,1.481,1.098,3.476,2.121,4.184,5.898,1.925
0.51,3.994,3.173,1.914,2.365,2.544,3.277,1.913
0.703,1.401,1.411,2.041,1.904,2.532,2.067,1.709
1.415,1.421,1.777,2.055,1.904,5.101,2.197,1.949
0.763,1.497,1.452,3.714,2.546,2.247,5.857,3.014
0.752,1.456,1.177,5.579,1.35,4.675,3.049,10.154
0.617,4.213,1.132,2.663,1.259,4.554,6.063,3.08
0.825,1.663,1.421,3.728,1.334,2.022,3.029,1.978
0.792,1.574,1.424,4.032,3.223,2.664,4.911,2.01
0.64,1.447,1.32,2.018,2.141,4.322,2.813,1.975
0.696,1.429,1.101,3.912,1.656,2.737,3.082,1.943
3.311,4.258,3.349,2.147,3.407,2.726,5.494,3.544
0.842,1.277,1.133,2.055,1.496,4.08,4.122,3.645
0.762,1.018,1.159,3.818,1.492,4.268,5.728,4.006
1.238,1.037,1.134,2.095,2.94,4.215,1.814,3.953
1.181,0.99,3.437,2.096,2.565,2.435,3.812,5.448
